,alpha,gamma,b,loc,scale
325,1.1999999999999997,3.8000000000000003,0.984776599839291,0.005832603374612392,0.0033042356710829
326,1.1999999999999997,3.9000000000000004,0.17859276606535235,0.0004023839509848179,0.002155890451491978
327,1.1999999999999997,4.0,0.5942890170325339,0.006737834925077731,0.0008244628098548053
328,1.2999999999999998,0.0,1.206903245353574,0.0001630931820338715,0.9535295537010595
329,1.2999999999999998,0.1,1.3161959580725378,0.0006741741612381688,1.049952091550288
330,1.2999999999999998,0.2,1.3311072574960003,-2.223422929490717e-05,1.0000456958571302
331,1.2999999999999998,0.30000000000000004,0.27463850104272924,-0.005471755143490345,0.011234425614907072
332,1.2999999999999998,0.4,0.22474085481604564,0.00022159806140570592,0.006389790532611579
333,1.2999999999999998,0.5,1.3277147583718012,-0.000864451275826715,1.0101255297800926
334,1.2999999999999998,0.6000000000000001,1.7455643537298338,-0.00011090100492372663,0.0027208391396767815
335,1.2999999999999998,0.7000000000000001,0.19117113604822034,0.0004189472214659619,0.0027553653365455615
336,1.2999999999999998,0.8,0.24225534428813955,-0.005489192261057678,0.008771215047076624
337,1.2999999999999998,0.9,4.283430122515264,-3.0468201286356145,4.116051912030265
338,1.2999999999999998,1.0,0.20274857990529666,0.00034605324776885624,0.003858326133757111
339,1.2999999999999998,1.1,0.4185653387940407,0.005740132522851231,0.000353008225145745
340,1.2999999999999998,1.2000000000000002,1.4408679482130173,-0.0014641571167650132,1.0666610697761474
341,1.2999999999999998,1.3,0.27068612949984105,-0.00017964573081215193,0.014197212405604152
342,1.2999999999999998,1.4000000000000001,1.5146255030425415,-0.0017959754522507147,1.1165089587623225
343,1.2999999999999998,1.5,0.3377546881235265,0.004197525979095841,0.00011502048440385823
344,1.2999999999999998,1.6,0.2691232327117151,0.0004394188889335733,0.011891407604928295
345,1.2999999999999998,1.7000000000000002,0.22780584879197013,0.003951413453184033,0.007081119995218473
346,1.2999999999999998,1.8,0.3002424082885893,-0.003385639605043093,0.022495257601257236
347,1.2999999999999998,1.9000000000000001,0.26465583555157485,0.005152394868615755,0.012234058965003902
348,1.2999999999999998,2.0,1.5458790119544088,-0.0010272688624303763,0.9526178744780018
349,1.2999999999999998,2.1,0.18608062299771144,0.004321517363680198,0.0024008838717662195
350,1.2999999999999998,2.2,2.1592569774384556,-0.017258567639207585,0.018945057574332604
351,1.2999999999999998,2.3000000000000003,0.2344043176691093,0.0004241132477012463,0.007774950422066979
352,1.2999999999999998,2.4000000000000004,0.21450867159191117,-0.00011057687130866972,0.005446936556084235
353,1.2999999999999998,2.5,0.196578473298743,0.00042362429799658796,0.003576051558070682
354,1.2999999999999998,2.6,0.21288013795507238,0.004201252821285625,0.005026415019525235
355,1.2999999999999998,2.7,1.4197210308311519,-0.0007890666176932864,1.0115042630545825
356,1.2999999999999998,2.8000000000000003,0.2276158648908111,0.0004134166129893921,0.0069273145716099785
357,1.2999999999999998,2.9000000000000004,1.505126448616057,-0.0009868903679742201,1.0062112917911907
358,1.2999999999999998,3.0,0.2927050825608346,-0.02121854051411274,0.024677940822764505
359,1.2999999999999998,3.1,0.19421527115340897,0.00040938255290775356,0.0039293260078154
360,1.2999999999999998,3.2,0.288178552382796,-0.019938492805363275,0.022860606209904856
361,1.2999999999999998,3.3000000000000003,1.5373045468328477,-0.0012117378518198244,0.9563589104572485
362,1.2999999999999998,3.4000000000000004,0.257287167014001,0.0004316061278978981,0.01135142278461804
363,1.2999999999999998,3.5,1.6094473698184886,0.000923683094549109,0.0010880150424066714
364,1.2999999999999998,3.6,0.25565607322133155,0.007987181150303533,0.011834704101114786
365,1.2999999999999998,3.7,0.2198018923899051,0.0004014988410739015,0.00609248137957987
366,1.2999999999999998,3.8000000000000003,0.2827430977706282,0.00047712540373242375,0.019452273869066193
367,1.2999999999999998,3.9000000000000004,0.1719473695684104,0.00017703473774434794,0.0018462553661968539
368,1.2999999999999998,4.0,17.40364642930797,-17.558847943513836,17.56659456382596
369,1.4,0.0,0.2625218020236481,0.00039184272220963074,0.009723369176054635
370,1.4,0.1,13.075015189843956,-20.19769874059402,21.265842748408495
371,1.4,0.2,0.2973643428051383,-0.018020332923079283,0.02068029739332016
372,1.4,0.30000000000000004,0.7756580629057559,0.013772360109919387,0.004363171769629708
373,1.4,0.4,1.474437173996451,-0.009825297329745603,0.02335885201695792
374,1.4,0.5,0.3130510922598303,-0.010696094889918432,0.01935026714375386
375,1.4,0.6000000000000001,1.5792936391967132,0.0015971432481379638,1.01332970858026
376,1.4,0.7000000000000001,1.5621475182273403,0.0013933581257236337,0.0012934976608076486
377,1.4,0.8,0.29150530064925817,-0.002233080121687793,0.021531772184812944
378,1.4,0.9,1.4548390973986094,0.0009579720575425259,1.049238392715191
379,1.4,1.0,0.23256191369803492,-0.0013746383732003771,0.005960654955601842
380,1.4,1.1,1.2301788154962998,4.546467016319223e-05,1.0528207508254157
381,1.4,1.2000000000000002,0.20996962027889804,0.00034506660629180484,0.004365184472933701
382,1.4,1.3,1.515946137003211,0.00033110798221956217,1.0210339050421304
383,1.4,1.4000000000000001,1.5914096810471339,-0.0012164075447082291,1.0681620210588205
384,1.4,1.5,0.43089561109458396,0.0070372907609082495,0.0005512703732653496
385,1.4,1.6,0.2440912958252624,0.015046101664633129,0.0031675903289843737
386,1.4,1.7000000000000002,0.2569551559518045,-0.0034377859222379983,0.011050832034631466
387,1.4,1.8,0.22354174666699983,-0.0007713303119538135,0.006518487432221126
388,1.4,1.9000000000000001,0.25198096268143155,0.00420001915071294,0.008598668075254702
389,1.4,2.0,0.2204838219926212,0.0016328586693264632,0.006224648206679003
390,1.4,2.1,0.28323087419245796,-0.014792361467808901,0.021599791588220257
391,1.4,2.2,0.42930683348499477,0.003840069123459658,0.00016522317236124056
392,1.4,2.3000000000000003,0.20463746628235657,-4.623421626562832e-05,0.004179446619581981
393,1.4,2.4000000000000004,0.27781516387773364,0.0016021714227362326,0.016591143883195086
394,1.4,2.5,0.21915970968481874,0.0001504138469591441,0.005713901319209873
395,1.4,2.6,0.2306801485502044,0.009347863395049588,0.005361213933112384
396,1.4,2.7,0.28920454570661647,-0.021378785423323478,0.02337223467971712
397,1.4,2.8000000000000003,0.27439664947322784,-0.013814386718111051,0.0196206772344156
398,1.4,2.9000000000000004,0.2025971272301016,0.009106950091190311,0.0020134274978635246
399,1.4,3.0,0.16927297964195462,7.029098058658917e-05,0.0020111043897193467
400,1.4,3.1,0.6853672900859142,0.015802110093529834,0.003229471840698094
401,1.4,3.2,0.22502574622028942,0.0005368883612089849,0.007442908438714882
402,1.4,3.3000000000000003,0.23413793425018947,0.0019848678082817683,0.008234312784913964
403,1.4,3.4000000000000004,0.31709330104656763,-0.0076803124306825555,0.023230063542853237
404,1.4,3.5,1.0581568402475618,0.003630322795193307,0.0016658959259353338
405,1.4,3.6,295.2941552674845,-341.04215291069386,342.107577797486
406,1.4,3.7,0.25964210955776046,0.0007340604082310333,0.015214838738670623
407,1.4,3.8000000000000003,1.4442496658556268,-0.000763648671744408,0.9064351558198325
408,1.4,3.9000000000000004,0.21901468268457422,0.000859924636976102,0.006833917475444389
409,1.4,4.0,0.2113073694544575,0.00013970693819779175,0.00547265786805835
410,1.4999999999999998,0.0,1.236239467472295,-0.0003139869861908636,1.0695366387002245
411,1.4999999999999998,0.1,1.4002957363584416,-0.0006268502881883607,0.9580626778861308
412,1.4999999999999998,0.2,1.2747055545304327,-0.00021524270120973663,1.0022423318733056
413,1.4999999999999998,0.30000000000000004,1.1915058606424567,0.000370616608586241,0.9825157488192682
414,1.4999999999999998,0.4,0.2410420958251353,0.003743705589812514,0.007033575971257173
415,1.4999999999999998,0.5,1.1000461782460738,0.4081460820053808,0.7356835087970206
416,1.4999999999999998,0.6000000000000001,1.3649662221643144,-0.0024017654204952785,1.1416861677836656
417,1.4999999999999998,0.7000000000000001,0.31871205600329566,-0.02083794947087191,0.020544572660145755
418,1.4999999999999998,0.8,1.4137315460639002,-0.0006262789026034578,1.0582253172781624
419,1.4999999999999998,0.9,1.534580577974522,-0.0014324311487930773,0.005622678914048091
420,1.4999999999999998,1.0,1.4056260504818425,0.0025185755885523122,0.003947044541218507
421,1.4999999999999998,1.1,7.859212407089132,-9.259244983520038,10.330443412940834
422,1.4999999999999998,1.2000000000000002,1.2619869902904841,-0.000924697743975749,1.1147254756695912
423,1.4999999999999998,1.3,0.315207127793391,-0.0035131107028023743,0.02282548598148934
424,1.4999999999999998,1.4000000000000001,1.4641384384208038,-0.000891735704791833,1.0563211478015448
425,1.4999999999999998,1.5,1.356555212926996,-0.0007436500775310303,1.0580758111078936
426,1.4999999999999998,1.6,0.4802731648418014,0.0023778449668659385,0.00015575078126691435
427,1.4999999999999998,1.7000000000000002,0.33694161497281677,-0.004188349912011773,0.026201728272846093
428,1.4999999999999998,1.8,1.299765570768448,-0.0008031483891705851,1.0666112062946822
429,1.4999999999999998,1.9000000000000001,0.1910085934824678,0.004814039953695939,0.0019538945616820753
430,1.4999999999999998,2.0,0.602644659892702,0.006076871352971255,0.0007350650189588265
431,1.4999999999999998,2.1,0.508081921202284,-0.1243360094322426,0.1270280952338438
432,1.4999999999999998,2.2,0.21984906129850407,0.003569962265481382,0.005289840217311617
433,1.4999999999999998,2.3000000000000003,0.26396116428407523,0.001932663038199538,0.012282974566098323
434,1.4999999999999998,2.4000000000000004,0.29181222359651926,-0.017689158665660617,0.019895672142223146
435,1.4999999999999998,2.5,0.24845121936979453,-0.0035497702227735694,0.011512919076500004
436,1.4999999999999998,2.6,3.7022078570420724,-2.9183378014886454,3.938240002361942
437,1.4999999999999998,2.7,0.2521678294830304,0.0003910151352757105,0.011986967788447798
438,1.4999999999999998,2.8000000000000003,0.25231186066516975,0.0006499821266023111,0.011005638467778203
439,1.4999999999999998,2.9000000000000004,1.593139110064032,-0.0010189266446347543,1.007019262282859
440,1.4999999999999998,3.0,1.3079169157893553,0.002567908380865103,0.00117388137620335
441,1.4999999999999998,3.1,0.22331227684757055,0.0007735209474870953,0.0068036468476769425
442,1.4999999999999998,3.2,0.21517105232297784,0.0023315629311168014,0.006166311761561993
443,1.4999999999999998,3.3000000000000003,0.2168856668329669,0.003650472374670332,0.004845435349872284
444,1.4999999999999998,3.4000000000000004,0.18796002527293737,0.004287420832129917,0.001867487640593172
445,1.4999999999999998,3.5,0.20955412948515684,0.0030314157792237003,0.004801858764145427
446,1.4999999999999998,3.6,0.28869271296430715,-0.005228421233941181,0.018107545219063225
447,1.4999999999999998,3.7,1.2778960375157653,0.0016700686593260263,0.009239303855807776
448,1.4999999999999998,3.8000000000000003,1.5411458170213441,-0.0018059651305094866,1.0627252006849686
449,1.4999999999999998,3.9000000000000004,0.16517324276813572,0.00044307798250535225,0.0013101044545619617
450,1.4999999999999998,4.0,0.1712930763997847,0.0016731540725797261,0.00167581200514888
451,1.5999999999999996,0.0,2.377922297526867,-0.02055827329109153,0.02508873217149388
452,1.5999999999999996,0.1,0.24385023344393608,-0.00021514510060130834,0.006038079836338856
453,1.5999999999999996,0.2,4.978806527861483,-6.667276245218799,7.675667349955965
454,1.5999999999999996,0.30000000000000004,1.1478336759230832,-0.000667009545242599,1.0861974341741263
455,1.5999999999999996,0.4,1.223361947675702,-0.00038130634630259813,1.077197392136581
456,1.5999999999999996,0.5,1.217732417347874,-0.0002079452820618389,0.9933753475888213
457,1.5999999999999996,0.6000000000000001,1.3271320278943808,-0.001004920128878338,1.0492503632630803
458,1.5999999999999996,0.7000000000000001,1.0340349597573235,-0.0008398445302258374,0.8076492537327626
459,1.5999999999999996,0.8,1.209124024803773,-8.130863517422779e-05,1.0356413232144615
460,1.5999999999999996,0.9,0.1523130700941846,-0.035394733797159975,0.021598740826325263
461,1.5999999999999996,1.0,0.47852353359395183,0.008368257547955952,0.0009250275696232067
462,1.5999999999999996,1.1,0.2741946514828536,-0.004843504324374033,0.014192215387406528
463,1.5999999999999996,1.2000000000000002,1.5107122952957135,-0.0007954225017210218,0.9660776507311479
464,1.5999999999999996,1.3,1.2327965094312952,-0.00017669388027386287,1.0724098563615576
465,1.5999999999999996,1.4000000000000001,1.516264505074605,-0.0018235629250455076,1.1292010919866737
466,1.5999999999999996,1.5,0.25692374451471844,-0.003375594772871332,0.008261862827948874
467,1.5999999999999996,1.6,1.362430950999593,-0.0009714240000325133,1.1207263166421155
468,1.5999999999999996,1.7000000000000002,1.2156723156398956,-0.0007726052255917415,1.022037529691676
469,1.5999999999999996,1.8,0.2423854862881984,-0.003269129102924709,0.009093087265468711
470,1.5999999999999996,1.9000000000000001,0.2910284436534364,0.024850243703268035,0.0035768536307086867
471,1.5999999999999996,2.0,0.2986837748522816,0.0019610537215398625,0.017419804907148943
472,1.5999999999999996,2.1,1.4361915814784327,0.0022885237824515374,1.0258599615736326
473,1.5999999999999996,2.2,52.13909159019968,-33.08086722040565,32.439272308785256
474,1.5999999999999996,2.3000000000000003,0.3287558285230656,-0.00031123516032826497,0.021256805650115555
475,1.5999999999999996,2.4000000000000004,0.2759985869124699,0.002075620959880564,0.015509949375411908
476,1.5999999999999996,2.5,0.22509919734361167,0.0015469237177397586,0.006848913111013167
477,1.5999999999999996,2.6,0.22348583893962476,-0.00045885152910038484,0.005717374705899557
478,1.5999999999999996,2.7,0.2127491173355614,0.004054555299576362,0.004673164997862649
479,1.5999999999999996,2.8000000000000003,1.3651357151542614,-0.00034821614481301096,0.9625038898231193
480,1.5999999999999996,2.9000000000000004,0.2302330880985295,-0.0004990866645631291,0.00647157436441945
481,1.5999999999999996,3.0,0.31098092973288916,-0.020995805231536824,0.023795281433090218
482,1.5999999999999996,3.1,1.2513891566134125,9.544853209394407e-05,0.011737384655704296
483,1.5999999999999996,3.2,0.20156888522624056,0.0036910548214491934,0.003720346443563889
484,1.5999999999999996,3.3000000000000003,1.7660826690896765,-0.002127576794051636,0.9973764069532746
485,1.5999999999999996,3.4000000000000004,0.2754260359042139,0.0004733634388535691,0.015445405118386095
486,1.5999999999999996,3.5,1.1765217281205786,0.004305011177413769,0.0058590472513224655
487,1.5999999999999996,3.6,0.20257096227787286,0.003972369353026126,0.003986770935023042
488,1.5999999999999996,3.7,0.20211536014357712,0.00021004458453277507,0.004028136701669149
489,1.5999999999999996,3.8000000000000003,0.20903640385399858,0.0004278012010122057,0.00567138233678397
490,1.5999999999999996,3.9000000000000004,1.4147202073513392,-0.0010287801908397984,1.0703358004682666
491,1.5999999999999996,4.0,0.5053064195935175,0.010308354228904342,0.0012838178872572493
492,1.6999999999999997,0.0,1.119344806030498,0.00038436018144731544,0.8174757742952801
493,1.6999999999999997,0.1,1.074293608395681,0.00010427418345520026,1.0051387750006207
494,1.6999999999999997,0.2,0.24584598868108204,-0.0038564466937317495,0.008394857850947554
495,1.6999999999999997,0.30000000000000004,2.1872565351968865,-0.07582829965058302,0.08220189419758492
496,1.6999999999999997,0.4,1.0686569505006451,1.3761624149896547e-05,1.0757192981006884
497,1.6999999999999997,0.5,1.0777617819645036,-0.00012901947359707184,0.994949414747713
498,1.6999999999999997,0.6000000000000001,0.21258352617536552,0.003657284358155771,0.004188835562726209
499,1.6999999999999997,0.7000000000000001,1.2788119940248444,-0.0055367359820104375,1.1785696583383825
500,1.6999999999999997,0.8,1.380619890809911,-0.001418017165435227,1.0479015879705829
501,1.6999999999999997,0.9,0.2365309649511158,0.001546823157928871,0.006817712720070533
502,1.6999999999999997,1.0,2.811544754329013,-2.6173229277799273,3.6262136879330273
503,1.6999999999999997,1.1,0.2595118975816982,-0.001630649355952975,0.010102405026023862
504,1.6999999999999997,1.2000000000000002,0.16786982050515042,0.0002528323016998727,0.0011750636626580205
505,1.6999999999999997,1.3,1.1595906284989708,-0.0017590787212768471,0.9587057103921597
506,1.6999999999999997,1.4000000000000001,1.4972394639013014,-0.6243444553113972,0.6240775501698721
507,1.6999999999999997,1.5,0.465415807299927,0.011113181823114106,0.0010042346909404495
508,1.6999999999999997,1.6,2.5888195352063095,-2.2801129622253358,3.290679608048026
509,1.6999999999999997,1.7000000000000002,0.3524456103021753,0.013023521869608378,0.0013645550759152957
510,1.6999999999999997,1.8,4.390696350202008,-5.208950124010869,6.274011696291083
511,1.6999999999999997,1.9000000000000001,0.1924821185667766,0.004258338973511347,0.0017467040577258896
512,1.6999999999999997,2.0,1.205435368180876,-0.000715832336277665,1.0227443562313239
513,1.6999999999999997,2.1,1.28328556735988,-0.0003100283018382284,0.9660655348354149
514,1.6999999999999997,2.2,1.2119560075349782,0.0024580635277340643,0.0007721281082584814
515,1.6999999999999997,2.3000000000000003,0.6726553220842177,0.009852600007446626,0.001469082765995639
516,1.6999999999999997,2.4000000000000004,0.2785171768110087,-0.0037273024263278715,0.009107568216046889
517,1.6999999999999997,2.5,0.252879677298233,0.011462544501895846,0.007863038814181217
518,1.6999999999999997,2.6,1.439606806450894,-0.0011704836401322859,1.0223881497169627
519,1.6999999999999997,2.7,0.21648660071207174,-0.001052246991157069,0.005650064016334995
520,1.6999999999999997,2.8000000000000003,0.2170031088547462,-0.0009271827027734344,0.005865509640670933
521,1.6999999999999997,2.9000000000000004,0.20190860043817782,0.0041809838406206105,0.0031859059728756465
522,1.6999999999999997,3.0,0.21668758602386906,0.0035582341312304124,0.004521924881873883
523,1.6999999999999997,3.1,0.20855011118185254,0.00043387970260965326,0.005025914892483061
524,1.6999999999999997,3.2,0.18613589206640602,0.0003945755188620954,0.002573795129025731
525,1.6999999999999997,3.3000000000000003,1.6235567166532785,-0.0029155774135551965,1.0947689441896218
526,1.6999999999999997,3.4000000000000004,1.5930167475706742,-0.0014303731882286527,1.0049017329606906
527,1.6999999999999997,3.5,1.3584410980437691,-0.00024944967846737327,0.9626793095079209
528,1.6999999999999997,3.6,1.5186048327988408,-0.0011317551249957207,1.0073174092819621
529,1.6999999999999997,3.7,1.4822935670237811,-0.0010161114298755432,1.059815989226835
530,1.6999999999999997,3.8000000000000003,0.2380987610785978,0.0004702884836404763,0.00757816504355184
531,1.6999999999999997,3.9000000000000004,1.7235946867968606,-5.2349459079039814e-05,1.0001025063473912
532,1.6999999999999997,4.0,0.21821864653953826,6.282744454095632e-05,0.005914173910129
533,1.7999999999999998,0.0,0.25752660048927245,-0.0036835462397672722,0.009323404284258808
534,1.7999999999999998,0.1,1.212351410920451,0.0009121903549884334,0.9729585049529523
535,1.7999999999999998,0.2,1.085916502202652,0.0001306949097206108,0.9879999033483908
536,1.7999999999999998,0.30000000000000004,1.5312021699615492,0.00025393429612090507,0.0014528453622388606
537,1.7999999999999998,0.4,1.1132417134205306,0.0003350073897707013,0.8449025809008983
538,1.7999999999999998,0.5,1.0321282327046468,0.00026370026985346354,0.9719057283106911
539,1.7999999999999998,0.6000000000000001,1.2008014220308576,-0.000590388414016709,1.122555496921592
540,1.7999999999999998,0.7000000000000001,1.0502213622824268,-0.0002487743391189068,1.0557020099598584
541,1.7999999999999998,0.8,1.0980424374041564,-0.0008083666087200618,1.0620334349638834
542,1.7999999999999998,0.9,1.3250542052898626,-0.002464899977197925,1.1199302310463828
543,1.7999999999999998,1.0,1.0646931982395504,-0.0004902098991950808,1.0401181778860455
544,1.7999999999999998,1.1,1.2458857963467205,0.0005148243104441028,1.0509749224905438
545,1.7999999999999998,1.2000000000000002,1.1956097881402594,-0.000591766403406424,1.022921542742043
546,1.7999999999999998,1.3,0.266030203909137,-0.004574801495390034,0.007682306963986148
547,1.7999999999999998,1.4000000000000001,1.7767195779261606,-0.6050913664649,1.6068274187054314
548,1.7999999999999998,1.5,0.24551526574649907,-0.002904426175625226,0.0068548427678869015
549,1.7999999999999998,1.6,1.0139895194583928,-0.0014458609377620709,1.0815568730513578
550,1.7999999999999998,1.7000000000000002,1.2487581477424219,-0.0011359304373021553,1.0699359986975323
551,1.7999999999999998,1.8,0.30422092509379917,-0.004270068144235497,0.016431706408983844
552,1.7999999999999998,1.9000000000000001,0.24630506170054509,0.004609688274711428,0.007377619806912568
553,1.7999999999999998,2.0,0.21670813177468642,0.00413274566857603,0.0033087591228605066
554,1.7999999999999998,2.1,1.2719242752334519,-0.0007224239302168088,1.105649750855282
555,1.7999999999999998,2.2,0.20341504209600275,0.004244314244844361,0.0027144643034363487
556,1.7999999999999998,2.3000000000000003,1.303042628292376,0.0006644933593627814,1.0248626455337084
557,1.7999999999999998,2.4000000000000004,1.4284853583950863,-1.6765966914090257e-05,1.0526017488931936
558,1.7999999999999998,2.5,1.412433415855204,0.0016524147505181637,0.0007256878159550144
559,1.7999999999999998,2.6,1.3636566873340503,-0.00047175947237994135,1.0709341832628971
560,1.7999999999999998,2.7,1.3365941741796137,0.0016963144720367074,0.0017106258997980684
561,1.7999999999999998,2.8000000000000003,0.22464833288995095,0.0005065276556254128,0.005140581817078858
562,1.7999999999999998,2.9000000000000004,1.615108604658029,-0.004928761900348582,1.1405220823017597
563,1.7999999999999998,3.0,0.561593297945989,0.005026525692072643,0.00042628751696201705
564,1.7999999999999998,3.1,0.3892161308987636,0.0077940255149419255,0.028274391265108854
565,1.7999999999999998,3.2,2.09651017031889,-0.008349474052221462,0.014221002458400155
566,1.7999999999999998,3.3000000000000003,1.583015585514529,0.0005722439984433491,1.016739495226855
567,1.7999999999999998,3.4000000000000004,91.4669239554749,-98.98281603133643,99.98987396940578
568,1.7999999999999998,3.5,1.6550724657638622,0.0013313040349023104,1.0499381025575474
569,1.7999999999999998,3.6,0.3298172740933404,-0.01962208161386915,0.027563174100262662
570,1.7999999999999998,3.7,0.1866743325189965,0.004261479345644446,0.00013820472164156026
571,1.7999999999999998,3.8000000000000003,0.3812442549449158,-0.01926785666669368,0.04436270480486784
572,1.7999999999999998,3.9000000000000004,0.21035010786596364,0.0002729510688111678,0.004867824017455254
573,1.7999999999999998,4.0,1.6341367381466725,-0.0016185249701949152,1.0413182145325126
574,1.8999999999999997,0.0,0.2565584043200845,0.0020907173635911326,0.0079045535530618
575,1.8999999999999997,0.1,1.02069979154072,9.352482149729217e-05,1.0997864110677322
576,1.8999999999999997,0.2,1.207641751484577,0.00045248940848940033,1.0252428278663959
577,1.8999999999999997,0.30000000000000004,1.146263410515181,0.0003404796317229259,1.0258050408091943
578,1.8999999999999997,0.4,0.9444217967032349,0.00023270479201284,0.6125470221145596
579,1.8999999999999997,0.5,1.0199584132215032,-0.0003543273735391939,1.1070301226950945
580,1.8999999999999997,0.6000000000000001,0.9356562640066501,0.00019379469595738873,0.9602512947074888
581,1.8999999999999997,0.7000000000000001,1.2071877867604437,-0.00032536608527562933,1.0560347049529688
582,1.8999999999999997,0.8,0.2965272444927028,-0.017675622322107194,0.020403344340715737
583,1.8999999999999997,0.9,0.96605156778015,0.0002799916475495908,1.0743643977492394
584,1.8999999999999997,1.0,1.0514272871333874,-0.00036078711929085,0.9900708280825938
585,1.8999999999999997,1.1,4.108083946927654,-5.858175550726868,6.964900119426735
586,1.8999999999999997,1.2000000000000002,1.2749680858891668,-0.0003382457771156544,1.0413230703078644
587,1.8999999999999997,1.3,1.006347199457934,7.193326348817788e-05,1.0031452555305278
588,1.8999999999999997,1.4000000000000001,1.1214799321247937,-0.0005412648100546955,1.0628597869082221
589,1.8999999999999997,1.5,0.40785746987626903,-0.05620463041157574,0.05326456585964448
590,1.8999999999999997,1.6,1.0380566513350602,-0.0012798318995821541,1.2095471021566349
591,1.8999999999999997,1.7000000000000002,1.0366325687933435,0.0039231737716221154,0.0018937419076389742
592,1.8999999999999997,1.8,1.4703322010481257,0.0019972254335516096,1.0299852464712216
593,1.8999999999999997,1.9000000000000001,1.116698332880432,1.0357982274707287e-05,1.0525614546608044
594,1.8999999999999997,2.0,1.2923508397220913,-0.0003707810850186867,0.9793144882237663
595,1.8999999999999997,2.1,1.4056030128761758,-0.0003806946361768182,1.074347638463232
596,1.8999999999999997,2.2,0.2788413544656695,-0.012898632795671213,0.015627291788769364
597,1.8999999999999997,2.3000000000000003,1.0253898139994257,0.0017110270964363922,1.1907899786499847
598,1.8999999999999997,2.4000000000000004,0.9921902567304388,0.00012396555021199058,0.9863552664972961
599,1.8999999999999997,2.5,1.20987273328524,-0.0007630504993465492,1.0829877086558195
600,1.8999999999999997,2.6,1.152299931132496,0.015530333102618695,0.9554732966435282
601,1.8999999999999997,2.7,1.2263153459207965,0.00011079023256209129,1.00515739635709
602,1.8999999999999997,2.8000000000000003,1.2574093752344795,0.001222008511974842,0.007714058647360519
603,1.8999999999999997,2.9000000000000004,1.2747041306425761,-0.000683222396421628,1.0782344153393484
604,1.8999999999999997,3.0,0.21833199447241658,0.00913336938657702,0.003123684368835685
605,1.8999999999999997,3.1,1.2652704225341078,0.0003021658037892813,1.0223645714346872
606,1.8999999999999997,3.2,0.2558861660131956,-0.00999078234757311,0.010283755098474595
607,1.8999999999999997,3.3000000000000003,1.165263134532929,0.002869336176579632,0.0021329300540227384
608,1.8999999999999997,3.4000000000000004,1.166288949703901,-0.00011165379696169794,0.9535961362464195
609,1.8999999999999997,3.5,0.19916121677867915,0.00016354308979405564,0.002441895010599394
610,1.8999999999999997,3.6,0.29386585326091264,-0.003133730095692043,0.01837837531096983
611,1.8999999999999997,3.7,0.9910956340925621,0.0027277047316922806,0.00044450085916045135
612,1.8999999999999997,3.8000000000000003,1.2411329902426216,0.002191834420142756,0.0007236154229737146
613,1.8999999999999997,3.9000000000000004,0.30828339263484705,0.003887366404579217,0.01684326802429898
614,1.8999999999999997,4.0,1.4293971499426572,0.003310696435878911,0.006217243056127489
615,1.9999999999999996,0.0,1.147286591926699,0.0003219048090953762,1.0074736017197514
616,1.9999999999999996,0.1,0.9650067705333694,0.0002867334660100123,0.968191736698989
617,1.9999999999999996,0.2,1.0604247408919933,0.00011367946029158564,1.003236243125131
618,1.9999999999999996,0.30000000000000004,1.0067833342503847,0.00031029333608308964,0.9590352724019713
619,1.9999999999999996,0.4,0.9680162325353809,0.0002860610389211982,1.0217778830661723
620,1.9999999999999996,0.5,271.00155168183636,-643.5848176511245,644.6948059549836
621,1.9999999999999996,0.6000000000000001,0.899915587311682,0.000399818254943586,1.0072623122663602
622,1.9999999999999996,0.7000000000000001,0.205923552081525,0.002635648111522975,0.003827880151640322
623,1.9999999999999996,0.8,1.1596589739853798,-4.2606561189710504e-05,1.0369763105336425
624,1.9999999999999996,0.9,1.0068655229659471,0.00013244040460612128,1.098368889654826
625,1.9999999999999996,1.0,1.1187995194627018,-0.0003572701984788069,1.0316563580715168
626,1.9999999999999996,1.1,1.2281768863148852,-0.0008144141009255588,1.1072960488072314
627,1.9999999999999996,1.2000000000000002,0.2520727584480087,0.0044062792994126205,0.010171309804835982
628,1.9999999999999996,1.3,0.967914865257756,0.0005906819812696918,1.0656487687040683
629,1.9999999999999996,1.4000000000000001,0.4493817224553205,-0.046462490883075164,0.06559863597481591
630,1.9999999999999996,1.5,1.0834602814493421,0.0002658939820537931,0.9706061408988476
631,1.9999999999999996,1.6,1.0405826282658177,7.433133109962407e-05,0.9432457030932251
632,1.9999999999999996,1.7000000000000002,1.294147638963727,-0.0009901300061951387,1.108019442459847
633,1.9999999999999996,1.8,0.23554745986937775,0.0024613639059728205,0.005859364473049316
634,1.9999999999999996,1.9000000000000001,1.1524054494313885,-0.0006114857501164717,1.0951601513611937
635,1.9999999999999996,2.0,0.27212453762009375,0.004888150648392975,0.008188727116985973
636,1.9999999999999996,2.1,1.0855440277667336,0.004528278326158017,0.0011493118985999781
637,1.9999999999999996,2.2,0.20624943380207175,0.000594375914735675,0.0028587905737703896
638,1.9999999999999996,2.3000000000000003,1.2057068373959114,-0.0008977964669578207,1.0175224044644824
639,1.9999999999999996,2.4000000000000004,0.36106408751618635,0.004622075688770549,0.027504387485616073
640,1.9999999999999996,2.5,1.1530657539355298,4.865816886503264e-05,0.974539593348646
641,1.9999999999999996,2.6,3.017977127990126,-4.067311975156965,5.128654098427478
